"New 6DF.spc - RawData"
"Wavelength nm.","Abs."
512.50,0.411
513.00,0.411
513.50,0.411
514.00,0.411
514.50,0.412
515.00,0.412
515.50,0.412
516.00,0.412
516.50,0.412
517.00,0.412
517.50,0.412
518.00,0.411
518.50,0.411
519.00,0.411
519.50,0.411
520.00,0.411
520.50,0.410
521.00,0.410
521.50,0.410
522.00,0.409
522.50,0.409
523.00,0.408
523.50,0.408
524.00,0.408
524.50,0.407
525.00,0.406
525.50,0.406
526.00,0.405
526.50,0.405
527.00,0.404
527.50,0.404
528.00,0.403
528.50,0.402
529.00,0.402
529.50,0.401
530.00,0.401
530.50,0.400
531.00,0.399
531.50,0.399
532.00,0.398
532.50,0.398
533.00,0.397
533.50,0.397
534.00,0.396
534.50,0.396
535.00,0.395
535.50,0.395
536.00,0.394
536.50,0.394
537.00,0.394
537.50,0.393
538.00,0.393
538.50,0.393
539.00,0.392
539.50,0.392
540.00,0.392
540.50,0.392
541.00,0.392
541.50,0.392
542.00,0.392
542.50,0.392
543.00,0.392
543.50,0.392
544.00,0.392
544.50,0.392
545.00,0.393
545.50,0.393
546.00,0.393
546.50,0.394
547.00,0.394
547.50,0.395
548.00,0.396
548.50,0.396
549.00,0.397
549.50,0.398
550.00,0.399
550.50,0.400
551.00,0.401
551.50,0.402
552.00,0.403
552.50,0.404
553.00,0.405
553.50,0.407
554.00,0.408
554.50,0.409
555.00,0.411
555.50,0.413
556.00,0.414
556.50,0.416
557.00,0.418
557.50,0.420
558.00,0.422
558.50,0.424
559.00,0.426
559.50,0.428
560.00,0.431
560.50,0.433
561.00,0.436
561.50,0.438
562.00,0.441
562.50,0.444
563.00,0.447
563.50,0.449
564.00,0.452
564.50,0.455
565.00,0.458
565.50,0.461
566.00,0.463
566.50,0.466
567.00,0.469
567.50,0.471
568.00,0.474
568.50,0.476
569.00,0.478
569.50,0.480
570.00,0.483
570.50,0.484
571.00,0.486
571.50,0.488
572.00,0.490
572.50,0.491
573.00,0.492
573.50,0.494
574.00,0.495
574.50,0.496
575.00,0.497
575.50,0.498
576.00,0.499
576.50,0.500
577.00,0.501
577.50,0.502
578.00,0.503
578.50,0.503
579.00,0.504
579.50,0.505
580.00,0.505
580.50,0.506
581.00,0.506
581.50,0.506
582.00,0.507
582.50,0.507
583.00,0.507
583.50,0.507
584.00,0.507
584.50,0.507
585.00,0.507
585.50,0.506
586.00,0.506
586.50,0.506
587.00,0.505
587.50,0.504
588.00,0.503
588.50,0.503
589.00,0.502
589.50,0.501
590.00,0.499
590.50,0.498
591.00,0.497
591.50,0.495
592.00,0.494
592.50,0.492
593.00,0.491
593.50,0.489
594.00,0.487
594.50,0.485
595.00,0.484
595.50,0.482
596.00,0.480
596.50,0.478
597.00,0.476
597.50,0.474
598.00,0.472
598.50,0.470
599.00,0.468
599.50,0.466
600.00,0.464
600.50,0.461
601.00,0.459
601.50,0.457
602.00,0.455
602.50,0.453
603.00,0.450
603.50,0.448
604.00,0.446
604.50,0.444
605.00,0.442
605.50,0.440
606.00,0.437
606.50,0.435
607.00,0.433
607.50,0.431
608.00,0.428
608.50,0.426
609.00,0.424
609.50,0.422
610.00,0.420
610.50,0.418
611.00,0.415
611.50,0.413
612.00,0.411
612.50,0.409
613.00,0.407
613.50,0.405
614.00,0.403
614.50,0.401
615.00,0.399
615.50,0.397
616.00,0.395
616.50,0.393
617.00,0.392
617.50,0.390
618.00,0.388
618.50,0.387
619.00,0.385
619.50,0.383
620.00,0.382
620.50,0.380
621.00,0.379
621.50,0.377
622.00,0.376
622.50,0.375
623.00,0.373
623.50,0.372
624.00,0.371
624.50,0.370
625.00,0.369
625.50,0.368
626.00,0.367
626.50,0.365
627.00,0.365
627.50,0.364
628.00,0.363
628.50,0.362
629.00,0.361
629.50,0.361
630.00,0.360
630.50,0.359
631.00,0.359
631.50,0.358
632.00,0.358
632.50,0.358
633.00,0.357
633.50,0.357
634.00,0.357
634.50,0.356
635.00,0.356
635.50,0.356
636.00,0.356
636.50,0.356
637.00,0.356
637.50,0.356
638.00,0.356
638.50,0.356
639.00,0.356
639.50,0.356
640.00,0.357
640.50,0.357
641.00,0.357
641.50,0.357
642.00,0.358
642.50,0.358
643.00,0.359
643.50,0.359
644.00,0.359
644.50,0.360
645.00,0.360
645.50,0.361
646.00,0.361
646.50,0.362
647.00,0.362
647.50,0.363
648.00,0.363
648.50,0.364
649.00,0.364
649.50,0.365
650.00,0.365
650.50,0.366
651.00,0.366
651.50,0.367
652.00,0.368
652.50,0.368
653.00,0.369
653.50,0.369
654.00,0.370
654.50,0.370
655.00,0.371
655.50,0.372
656.00,0.372
656.50,0.373
657.00,0.373
657.50,0.374
658.00,0.374
658.50,0.375
659.00,0.375
659.50,0.376
660.00,0.376
660.50,0.377
661.00,0.377
661.50,0.378
662.00,0.378
662.50,0.378
663.00,0.379
663.50,0.379
664.00,0.379
664.50,0.379
665.00,0.379
665.50,0.379
666.00,0.378
666.50,0.378
667.00,0.378
667.50,0.377
668.00,0.377
668.50,0.376
669.00,0.376
669.50,0.375
670.00,0.374
670.50,0.374
671.00,0.373
671.50,0.372
672.00,0.371
672.50,0.370
673.00,0.370
673.50,0.369
674.00,0.368
674.50,0.367
675.00,0.366
675.50,0.365
676.00,0.364
676.50,0.363
677.00,0.362
677.50,0.361
678.00,0.360
678.50,0.359
679.00,0.357
679.50,0.356
680.00,0.355
680.50,0.354
681.00,0.353
681.50,0.352
682.00,0.351
682.50,0.350
683.00,0.349
683.50,0.348
684.00,0.347
684.50,0.346
685.00,0.345
685.50,0.344
686.00,0.343
686.50,0.342
687.00,0.341
687.50,0.340
688.00,0.339
688.50,0.338
689.00,0.337
689.50,0.336
690.00,0.335
690.50,0.334
691.00,0.333
691.50,0.332
692.00,0.330
692.50,0.329
693.00,0.328
693.50,0.327
694.00,0.326
694.50,0.325
695.00,0.324
695.50,0.323
696.00,0.322
696.50,0.320
697.00,0.319
697.50,0.318
698.00,0.317
698.50,0.316
699.00,0.315
699.50,0.314
700.00,0.313
700.50,0.312
701.00,0.310
701.50,0.309
702.00,0.308
702.50,0.307
703.00,0.306
703.50,0.306
704.00,0.305
704.50,0.304
705.00,0.303
705.50,0.302
706.00,0.301
706.50,0.300
707.00,0.299
707.50,0.299
708.00,0.298
708.50,0.297
709.00,0.296
709.50,0.296
710.00,0.295
710.50,0.294
711.00,0.294
711.50,0.293
712.00,0.292
712.50,0.292
713.00,0.291
713.50,0.291
714.00,0.290
714.50,0.290
715.00,0.289
715.50,0.289
716.00,0.289
716.50,0.288
717.00,0.288
717.50,0.287
718.00,0.287
718.50,0.287
719.00,0.286
719.50,0.286
720.00,0.286
720.50,0.285
721.00,0.285
721.50,0.285
722.00,0.284
722.50,0.284
723.00,0.284
723.50,0.284
724.00,0.284
724.50,0.283
725.00,0.283
725.50,0.283
726.00,0.283
726.50,0.282
727.00,0.282
727.50,0.282
728.00,0.282
728.50,0.282
729.00,0.282
729.50,0.282
730.00,0.282
730.50,0.281
731.00,0.281
731.50,0.281
732.00,0.281
732.50,0.281
733.00,0.281
733.50,0.281
734.00,0.280
734.50,0.280
735.00,0.280
735.50,0.280
736.00,0.280
736.50,0.280
737.00,0.280
737.50,0.279
738.00,0.279
738.50,0.279
739.00,0.279
739.50,0.279
740.00,0.279
740.50,0.278
741.00,0.278
741.50,0.278
742.00,0.278
742.50,0.278
743.00,0.278
743.50,0.277
744.00,0.277
744.50,0.277
745.00,0.277
745.50,0.277
746.00,0.276
746.50,0.276
747.00,0.276
747.50,0.276
748.00,0.275
748.50,0.275
749.00,0.275
749.50,0.275
750.00,0.275
750.50,0.274
751.00,0.274
751.50,0.274
752.00,0.274
752.50,0.273
753.00,0.273
753.50,0.273
754.00,0.273
754.50,0.272
755.00,0.272
755.50,0.272
756.00,0.272
756.50,0.272
757.00,0.271
757.50,0.271
758.00,0.271
758.50,0.271
759.00,0.270
759.50,0.270
760.00,0.270
760.50,0.270
761.00,0.270
761.50,0.269
762.00,0.269
762.50,0.269
763.00,0.269
763.50,0.269
764.00,0.268
764.50,0.268
765.00,0.268
765.50,0.268
766.00,0.267
766.50,0.267
767.00,0.267
767.50,0.267
768.00,0.266
768.50,0.266
769.00,0.266
769.50,0.266
770.00,0.265
770.50,0.265
771.00,0.265
771.50,0.265
772.00,0.264
772.50,0.264
773.00,0.264
773.50,0.264
774.00,0.263
774.50,0.263
775.00,0.263
775.50,0.263
776.00,0.263
776.50,0.262
777.00,0.262
777.50,0.262
778.00,0.262
778.50,0.262
779.00,0.261
779.50,0.261
780.00,0.261
780.50,0.261
781.00,0.261
781.50,0.260
782.00,0.260
782.50,0.260
783.00,0.260
783.50,0.260
784.00,0.260
784.50,0.260
785.00,0.260
785.50,0.259
786.00,0.259
786.50,0.259
787.00,0.259
787.50,0.259
788.00,0.259
788.50,0.259
789.00,0.259
789.50,0.259
790.00,0.259
790.50,0.258
791.00,0.258
791.50,0.258
792.00,0.258
792.50,0.258
793.00,0.258
793.50,0.258
794.00,0.258
794.50,0.258
795.00,0.258
795.50,0.258
796.00,0.258
796.50,0.258
797.00,0.258
797.50,0.258
798.00,0.258
798.50,0.258
799.00,0.258
799.50,0.259
800.00,0.259
800.50,0.259
801.00,0.259
801.50,0.259
802.00,0.259
802.50,0.259
803.00,0.259
803.50,0.259
804.00,0.259
804.50,0.259
805.00,0.260
805.50,0.260
806.00,0.260
806.50,0.260
807.00,0.260
807.50,0.260
808.00,0.260
808.50,0.261
809.00,0.261
809.50,0.261
810.00,0.261
810.50,0.261
811.00,0.262
811.50,0.262
812.00,0.262
812.50,0.262
813.00,0.263
813.50,0.263
814.00,0.263
814.50,0.263
815.00,0.264
815.50,0.264
816.00,0.264
816.50,0.264
817.00,0.265
817.50,0.265
818.00,0.265
818.50,0.266
819.00,0.266
819.50,0.266
820.00,0.267
820.50,0.267
821.00,0.267
821.50,0.268
822.00,0.268
822.50,0.269
823.00,0.269
823.50,0.269
824.00,0.270
824.50,0.270
825.00,0.271
825.50,0.271
826.00,0.272
826.50,0.272
827.00,0.273
827.50,0.273
828.00,0.274
828.50,0.274
829.00,0.275
829.50,0.275
830.00,0.275
830.50,0.276
831.00,0.276
831.50,0.277
832.00,0.277
832.50,0.278
833.00,0.279
833.50,0.279
834.00,0.279
834.50,0.280
835.00,0.281
835.50,0.281
836.00,0.282
836.50,0.282
837.00,0.283
837.50,0.283
838.00,0.283
838.50,0.284
839.00,0.284
839.50,0.285
840.00,0.285
840.50,0.286
841.00,0.286
841.50,0.287
842.00,0.287
842.50,0.288
843.00,0.288
843.50,0.289
844.00,0.289
844.50,0.290
845.00,0.291
845.50,0.291
846.00,0.291
846.50,0.292
847.00,0.293
847.50,0.293
848.00,0.294
848.50,0.294
849.00,0.295
849.50,0.295
850.00,0.296
850.50,0.296
851.00,0.297
851.50,0.298
852.00,0.298
852.50,0.299
853.00,0.299
853.50,0.300
854.00,0.301
854.50,0.301
855.00,0.302
855.50,0.302
856.00,0.303
856.50,0.304
857.00,0.305
857.50,0.306
858.00,0.307
858.50,0.307
859.00,0.308
859.50,0.309
860.00,0.310
860.50,0.310
861.00,0.311
861.50,0.312
862.00,0.313
862.50,0.314
863.00,0.315
863.50,0.316
864.00,0.317
864.50,0.318
865.00,0.319
865.50,0.320
866.00,0.321
866.50,0.322
867.00,0.323
867.50,0.324
868.00,0.325
868.50,0.326
869.00,0.327
869.50,0.328
870.00,0.329
870.50,0.330
871.00,0.331
871.50,0.332
872.00,0.333
872.50,0.334
873.00,0.335
873.50,0.336
874.00,0.337
874.50,0.338
875.00,0.338
875.50,0.339
876.00,0.339
876.50,0.339
877.00,0.340
877.50,0.340
878.00,0.341
878.50,0.340
879.00,0.340
879.50,0.340
880.00,0.340
880.50,0.340
881.00,0.339
881.50,0.339
882.00,0.338
882.50,0.338
883.00,0.338
883.50,0.337
884.00,0.337
884.50,0.337
885.00,0.336
885.50,0.336
886.00,0.335
886.50,0.335
887.00,0.335
887.50,0.335
888.00,0.334
888.50,0.334
889.00,0.334
889.50,0.334
890.00,0.334
890.50,0.335
891.00,0.336
891.50,0.337
892.00,0.336
892.50,0.337
893.00,0.337
893.50,0.338
894.00,0.339
894.50,0.339
895.00,0.339
895.50,0.339
896.00,0.339
896.50,0.339
897.00,0.338
897.50,0.339
898.00,0.339
898.50,0.339
899.00,0.339
899.50,0.339
900.00,0.339
900.50,0.339
901.00,0.339
901.50,0.338
902.00,0.337
902.50,0.338
903.00,0.338
903.50,0.339
904.00,0.341
904.50,0.341
905.00,0.342
905.50,0.342
906.00,0.341
906.50,0.342
907.00,0.341
907.50,0.342
908.00,0.341
908.50,0.342
909.00,0.344
909.50,0.344
910.00,0.344
910.50,0.344
911.00,0.344
911.50,0.344
912.00,0.344
912.50,0.345
913.00,0.345
913.50,0.345
914.00,0.344
914.50,0.344
915.00,0.343
915.50,0.342
916.00,0.340
916.50,0.338
917.00,0.337
917.50,0.338
918.00,0.338
918.50,0.338
919.00,0.337
919.50,0.336
920.00,0.335
920.50,0.334
921.00,0.333
921.50,0.334
922.00,0.333
922.50,0.332
923.00,0.331
923.50,0.330
924.00,0.328
924.50,0.327
925.00,0.327
925.50,0.327
926.00,0.327
926.50,0.326
927.00,0.326
927.50,0.325
928.00,0.325
928.50,0.326
929.00,0.326
929.50,0.325
930.00,0.324
930.50,0.325
931.00,0.325
931.50,0.322
932.00,0.320
932.50,0.322
933.00,0.324
933.50,0.324
934.00,0.324
934.50,0.327
935.00,0.329
935.50,0.329
936.00,0.328
936.50,0.328
937.00,0.328
937.50,0.329
938.00,0.329
938.50,0.328
939.00,0.325
939.50,0.325
940.00,0.325
940.50,0.323
941.00,0.323
941.50,0.321
942.00,0.319
942.50,0.320
943.00,0.321
943.50,0.318
944.00,0.318
944.50,0.321
945.00,0.322
945.50,0.320
946.00,0.322
946.50,0.323
947.00,0.321
947.50,0.319
948.00,0.318
948.50,0.319
949.00,0.320
949.50,0.319
950.00,0.320
950.50,0.320
951.00,0.319
951.50,0.318
952.00,0.315
952.50,0.315
953.00,0.314
953.50,0.315
954.00,0.315
954.50,0.315
955.00,0.315
955.50,0.315
956.00,0.314
956.50,0.313
957.00,0.316
957.50,0.316
958.00,0.315
958.50,0.315
959.00,0.313
959.50,0.311
960.00,0.309
960.50,0.309
961.00,0.311
961.50,0.314
962.00,0.316
962.50,0.316
963.00,0.317
963.50,0.317
964.00,0.316
964.50,0.316
965.00,0.316
965.50,0.317
966.00,0.318
966.50,0.318
967.00,0.318
967.50,0.322
968.00,0.326
968.50,0.328
969.00,0.326
969.50,0.321
970.00,0.321
970.50,0.324
971.00,0.329
971.50,0.331
972.00,0.331
972.50,0.332
973.00,0.333
973.50,0.334
974.00,0.337
974.50,0.340
975.00,0.340
975.50,0.341
976.00,0.343
976.50,0.345
977.00,0.349
977.50,0.352
978.00,0.347
978.50,0.348
979.00,0.351
979.50,0.348
980.00,0.348
980.50,0.346
981.00,0.349
981.50,0.354
982.00,0.357
982.50,0.360
983.00,0.362
983.50,0.363
984.00,0.366
984.50,0.364
985.00,0.361
985.50,0.363
986.00,0.358
986.50,0.353
987.00,0.352
987.50,0.352
988.00,0.353
988.50,0.352
989.00,0.351
989.50,0.353
990.00,0.352
990.50,0.354
991.00,0.358
991.50,0.358
992.00,0.354
992.50,0.353
993.00,0.352
993.50,0.350
994.00,0.352
994.50,0.352
995.00,0.349
995.50,0.343
996.00,0.346
996.50,0.349
997.00,0.348
997.50,0.350
998.00,0.351
998.50,0.349
999.00,0.344
999.50,0.346
1000.00,0.347
1000.50,0.342
1001.00,0.343
1001.50,0.343
1002.00,0.342
1002.50,0.341
1003.00,0.341
1003.50,0.345
1004.00,0.347
1004.50,0.348
1005.00,0.345
1005.50,0.338
1006.00,0.335
1006.50,0.336
1007.00,0.338
1007.50,0.338
1008.00,0.333
1008.50,0.332
1009.00,0.333
1009.50,0.331
1010.00,0.332
1010.50,0.332
1011.00,0.332
1011.50,0.334
1012.00,0.331
1012.50,0.328
1013.00,0.325
1013.50,0.329
1014.00,0.330
1014.50,0.324
1015.00,0.325
1015.50,0.328
1016.00,0.323
1016.50,0.321
1017.00,0.326
1017.50,0.323
1018.00,0.321
1018.50,0.323
1019.00,0.324
1019.50,0.327
1020.00,0.325
1020.50,0.320
1021.00,0.318
1021.50,0.311
1022.00,0.307
1022.50,0.305
1023.00,0.306
1023.50,0.311
1024.00,0.312
1024.50,0.314
1025.00,0.312
1025.50,0.310
1026.00,0.304
1026.50,0.302
1027.00,0.304
1027.50,0.309
1028.00,0.311
1028.50,0.305
1029.00,0.307
1029.50,0.309
1030.00,0.308
1030.50,0.306
1031.00,0.302
1031.50,0.297
1032.00,0.298
1032.50,0.300
1033.00,0.300
1033.50,0.301
1034.00,0.302
1034.50,0.302
1035.00,0.304
1035.50,0.304
1036.00,0.300
1036.50,0.297
1037.00,0.292
1037.50,0.292
1038.00,0.295
1038.50,0.298
1039.00,0.295
1039.50,0.295
1040.00,0.297
1040.50,0.294
1041.00,0.295
1041.50,0.296
1042.00,0.297
1042.50,0.292
1043.00,0.295
1043.50,0.296
1044.00,0.290
1044.50,0.288
1045.00,0.287
1045.50,0.288
1046.00,0.290
1046.50,0.292
1047.00,0.292
1047.50,0.294
1048.00,0.289
1048.50,0.287
1049.00,0.291
1049.50,0.288
1050.00,0.287
1050.50,0.289
1051.00,0.292
1051.50,0.295
1052.00,0.292
1052.50,0.290
1053.00,0.286
1053.50,0.284
1054.00,0.285
1054.50,0.286
1055.00,0.280
1055.50,0.278
1056.00,0.280
1056.50,0.281
1057.00,0.282
1057.50,0.281
1058.00,0.287
1058.50,0.286
1059.00,0.278
1059.50,0.274
1060.00,0.276
1060.50,0.280
1061.00,0.284
1061.50,0.285
1062.00,0.281
1062.50,0.280
1063.00,0.278
1063.50,0.279
1064.00,0.280
1064.50,0.278
1065.00,0.277
1065.50,0.281
1066.00,0.287
1066.50,0.285
1067.00,0.282
1067.50,0.279
1068.00,0.275
1068.50,0.277
1069.00,0.286
1069.50,0.293
1070.00,0.301
1070.50,0.313
1071.00,0.320
1071.50,0.313
1072.00,0.308
1072.50,0.316
1073.00,0.315
1073.50,0.301
1074.00,0.281
1074.50,0.270
1075.00,0.270
1075.50,0.273
1076.00,0.273
1076.50,0.269
1077.00,0.268
1077.50,0.273
1078.00,0.273
1078.50,0.269
1079.00,0.270
1079.50,0.270
1080.00,0.268
1080.50,0.269
1081.00,0.270
1081.50,0.268
1082.00,0.269
1082.50,0.266
1083.00,0.266
1083.50,0.266
1084.00,0.263
1084.50,0.263
1085.00,0.265
1085.50,0.266
1086.00,0.270
1086.50,0.272
1087.00,0.271
1087.50,0.272
1088.00,0.272
1088.50,0.272
1089.00,0.272
1089.50,0.273
1090.00,0.271
1090.50,0.270
1091.00,0.266
1091.50,0.260
1092.00,0.260
1092.50,0.264
1093.00,0.266
1093.50,0.265
1094.00,0.267
1094.50,0.270
1095.00,0.268
1095.50,0.268
1096.00,0.270
1096.50,0.270
1097.00,0.267
1097.50,0.267
1098.00,0.267
1098.50,0.268
1099.00,0.272
1099.50,0.270
1100.00,0.268
